Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,BID OPRK,ASK OPRK,BID UN/OV,ASK UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWBE,CCPWMAX,I/OTM,THETA,BID IMPLIE,ASK IMPLIE,VOLFADJ,Forecast PrtbStrk,Bid Prbstrk,Ask Prbstrk,PctDble,Margin,YLDMGN,MXMGN,ROBUY,ROWRITE,ROCCMP,GAMMA,VEGA,RHO,TimPrPct,BID/ASKPcnt,date_run,day,week,diff_today,next_exp,diff_exp
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,C,52.5,WBA   210716C00052500,23985,2021-07-16,5888,69,3.45,3.6,3.13,68,4,3,20.5,29.8,450,126.4,-75.2,2,51.21,14,21.1,6.7,2.5,4.35,-2.53,29,31.3,24.1,70,66,65,7.9,20,9.9,31.4,239549,320638,50534,346.65,675.78,394.84,0.019,0.042,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,C,55,WBA   210716C00055000,23986,2021-07-16,13415,440,2.01,2.05,1.58,50,4,3,25.2,27.6,560,184.4,-83.4,2,52.65,21,35.9,4.1,4.4,-0.2,-2.62,28.3,28.8,22.6,48,48,48,5.4,19.8,18.7,18.5,234006,325376,45037,406.85,751.59,299.76,0.037,0.02,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,C,57.5,WBA   210716C00057500,23987,2021-07-16,9677,328,1.05,1.09,0.83,33,4,3,13.7,16.1,803,264.5,-88.5,2,53.61,31,20.1,2.3,7.2,-4.76,-2.31,27.9,28.5,24.6,28,31,31,3.8,15.25,12.8,12.5,202622,312691,59593,371.57,678.25,196.8,0.019,0.037,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,C,60,WBA   210716C00060000,23988,2021-07-16,7526,57,0.5,0.54,0.57,19,4,3,-4.5,-1.8,1253,371.4,-91.9,3,54.16,44,11.4,1.3,10.7,-9.31,-1.71,27.9,28.7,29.2,18,17,18,2.7,10.69,8.7,8.5,149866,284862,92529,276.4,505.97,114.18,0.009,0.074,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,C,70,WBA   210716C00070000,23989,2021-07-16,2728,1,0.03,0.07,0.27,2,3,3,-31.4,-22.3,3070,616.5,-94.7,3,54.63,85,4.1,0.5,28,-27.53,-0.38,32,36.2,46.6,6,1,2,1.6,10,0.8,0.5,90962,228611,161763,42.8,94.4,12.85,0.001,0.571,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,P,47.5,WBA   210716P00047500,24003,2021-07-16,2817,21,0.27,0.29,0.42,9,3,2,-12.2,-10.5,1652,-86.6,395.7,3,47.33,6,6.6,14.2,0.8,-13.46,-1.17,32.5,33.1,37,13,10,11,2.5,10,5.1,4.9,41916,159969,105274,147.93,313.64,-63.23,0.005,0.069,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,P,50,WBA   210716P00050000,24004,2021-07-16,3245,198,0.51,0.55,0.52,17,3,2,-0.5,2.4,1174,-86.6,347.4,3,49.59,9,10.5,10,1.2,-8.91,-1.59,29.1,29.9,29.2,18,18,19,2.9,11.09,8.6,8.4,74234,189102,145070,250.71,478.12,-116.2,0.009,0.073,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,P,52.5,WBA   210716P00052500,24005,2021-07-16,3184,244,1.11,1.16,0.86,31,3,3,16,19.1,742,-83,249.5,3,51.5,14,20.1,6.6,2.4,-4.35,-2.11,27.9,28.7,24.1,30,33,33,4,15.65,13.1,12.9,128953,230610,199806,364.97,668.38,-215.58,0.02,0.043,2021-06-04,6,29,42,2021-08-20,35
Walgreens Boots Alliance Inc,3.6,3,3,"",30.9,Retail Store,54.89,28.8,WBA,P,55,WBA   210716P00055000,24006,2021-07-16,12469,25,2.13,2.18,1.81,50,3,3,18.9,21.9,535,-78.3,177.5,3,52.98,21,34.2,3.7,4.2,0.2,-2.23,26.9,27.5,22.6,52,52,52,5.6,20,18.6,19.4,138889,237893,208148,427.28,751.61,-346.78,0.037,0.023,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,67.5,WDC   210716C00067500,24474,2021-07-16,2986,0,10.45,11,11.59,86,3,2,-34,-16.1,587,66.2,-54.5,3,66.83,14,8.5,13.5,1,12.66,-2.97,34.7,44.1,52.6,78,88,82,15.1,20,4.5,67.6,50136,171628,134264,164.01,588.33,657.46,0.009,0.05,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,70,WDC   210716C00070000,24475,2021-07-16,11355,25,8.45,8.7,9.39,80,3,2,-25.4,-18.3,618,79.8,-60.3,3,68.83,17,14.4,10.9,1.7,9.42,-3.44,35.5,39,47.7,73,80,78,12.5,20,7.8,54.7,46652,184669,101469,216.67,734.8,630.49,0.015,0.029,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,72.5,WDC   210716C00072500,24476,2021-07-16,4443,2,6.65,6.85,7.41,72,3,2,-18.8,-13.7,653,94.7,-65,3,70.63,23,22.5,8.6,2.6,6.19,-4.08,35.9,38.1,44.2,67,70,69,10.6,20,12.3,43,54262,202344,79301,265.22,892.82,576.03,0.024,0.029,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,75,WDC   210716C00075000,24477,2021-07-16,3449,36,5.15,5.35,5.71,62,3,2,-13.1,-8.4,698,110.3,-68.6,2,72.13,29,33.8,6.7,4,2.95,-4.61,36.6,38.6,42.1,59,60,60,9.1,20,18.8,33.3,64247,214052,63681,294.48,1007.67,505.15,0.037,0.037,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,85,WDC   210716C00085000,24478,2021-07-16,18579,53,1.73,1.83,2.26,28,3,2,-12.4,-10,1097,176.2,-77.1,2,75.55,62,19.4,2.2,12.5,-9.99,-4.41,41,42.1,46.8,28,25,26,5.7,10.01,22.6,22.4,61166,215726,61824,236.3,893.19,234.13,0.022,0.055,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,C,90,WDC   210716C00090000,24479,2021-07-16,4116,69,1.06,1.15,1.86,18,3,2,-19.3,-16.9,1391,196.9,-78.3,3,76.22,83,11.8,1.4,18.1,-16.46,-3.72,44.1,45.3,54.6,21,16,17,5.1,10,13.9,13.7,48755,201398,80820,172.99,703.93,153.85,0.014,0.078,2021-06-04,6,29,42,2021-08-20,35
Western Digital Corporation,0,2,3,"",49.1,Computers/Peripherals,77.28,52.9,WDC,P,70,WDC   210716P00070000,24493,2021-07-16,3102,53,1.31,1.46,1.97,21,3,3,-17.3,-13.2,1156,-72.7,189.2,2,68.84,19,18,11.3,2.1,-9.42,-3.53,39.4,41.4,47.7,27,23,24,5.3,10.58,16.2,16,103491,209776,41015,209.27,769.68,-209.74,0.017,0.103,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,32.5,WFC   210716C00032500,24348,2021-07-16,4132,0,14.5,14.9,14.57,100,3,3,-100,46,312,30.7,-33.1,0,32.45,0,0.9,31,0.1,30.85,-0.21,0,77.2,52.9,98,100,92,32.6,20,0.2,154.3,143156,13506,256382,5.06,10.82,380.85,0,0.027,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,35,WFC   210716C00035000,24349,2021-07-16,5679,11,12,12.15,12.13,100,3,2,-100,4.2,348,38.5,-39.2,0,34.95,0,0.9,25.6,0.1,25.53,-0.17,0,50.4,48.4,96,100,96,26,20,0.2,127.7,42764,17300,247089,1.15,1.61,411.32,0,0.012,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,37.5,WFC   210716C00037500,24350,2021-07-16,13642,19,9.6,9.7,9.73,96,3,2,-19,-3.3,380,47.6,-44.2,2,37.35,3,3.1,20.5,0.4,20.21,-0.83,36.2,43.2,44.7,93,97,94,21,20,1.3,102.1,32200,159360,35263,65.2,143.33,416.55,0.002,0.01,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,40,WFC   210716C00040000,24351,2021-07-16,53206,50,7.2,7.3,7.29,92,3,2,-10.9,0.6,396,62.2,-53.7,1,39.75,5,5.1,15.4,0.6,14.89,-1.14,32.9,37.1,36.9,90,92,90,16.1,20,2.3,76.6,37546,169063,21536,122.63,237.61,424.05,0.004,0.014,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,42.5,WFC   210716C00042500,24352,2021-07-16,8764,148,4.95,5.1,4.81,83,3,3,15.4,29.6,366,85.4,-64.2,1,42,8,9.9,10.6,1.2,9.57,-1.67,30.5,34.2,26.4,87,83,81,11.7,20,5,52.7,96193,221784,4670,224.13,401.35,402.37,0.01,0.029,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,45,WFC   210716C00045000,24353,2021-07-16,19242,317,3.05,3.15,2.53,68,4,3,48.1,56.9,366,124.1,-74.7,1,43.9,12,21.1,6.6,2.5,4.26,-2.16,29.4,31.2,19.9,74,67,66,8.1,20,11.4,32.4,175724,289406,552,341.76,573.44,342.11,0.022,0.032,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,47.5,WFC   210716C00047500,24354,2021-07-16,16537,1135,1.69,1.73,0.97,48,4,3,61,64.4,448,181.6,-82.4,1,45.26,18,32.5,3.7,4.9,-1.06,-2.33,29.5,30.1,18.3,44,46,46,5.5,18.94,19.2,19,197667,309122,365,389.35,643.01,247.22,0.036,0.023,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,50,WFC   210716C00050000,24355,2021-07-16,17745,3099,0.83,0.84,0.4,29,3,3,39.2,40.1,696,265.9,-87.9,1,46.12,28,16.1,1.9,8.4,-6.38,-1.98,29.6,29.8,21.3,20,27,28,3.8,13.62,13.2,13,125536,272717,863,337.43,554.43,151.96,0.018,0.012,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,52.5,WFC   210716C00052500,24356,2021-07-16,4184,170,0.37,0.39,0.29,16,3,2,8.1,10,1185,371.9,-91.2,1,46.58,43,7.6,0.9,12.7,-11.7,-1.39,29.9,30.4,27.6,12,14,15,2.7,10,8.1,7.9,51949,206149,7093,232.08,387.02,82.14,0.008,0.051,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,C,55,WFC   210716C00055000,24357,2021-07-16,4192,84,0.17,0.19,0.3,8,3,1,-13.4,-11.1,1862,469.2,-92.8,2,46.78,61,3.9,0.5,17.5,-17.02,-0.91,31,31.8,35.8,10,7,8,2.1,10,3.8,3.6,23084,165798,25108,139.96,243.34,42.99,0.004,0.105,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,25,WFC   210716P00025000,24427,2021-07-16,3389,0,0.02,0.04,0.01,1,5,3,9.1,19,1527,-66.8,173.1,2,25.03,1,2.5,47.1,0.3,-46.81,-0.27,75,81.8,68.7,0,1,1,5.8,10,0.6,0.4,293418,304192,53508,6.76,29.34,-3.92,0,0.5,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,27.5,WFC   210716P00027500,24428,2021-07-16,2868,0,0.03,0.04,0.02,1,5,3,7.8,12,1652,-69.6,213.7,2,27.53,1,2.7,41.8,0.3,-41.49,-0.3,67.9,70.5,63,1,1,1,4.7,10,0.8,0.6,277037,303256,41290,9.89,37.9,-5.2,0.001,0.25,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,30,WFC   210716P00030000,24429,2021-07-16,9743,10,0.04,0.05,0.03,1,5,3,4.3,7.7,1712,-73.2,247.2,2,30.02,1,2.9,36.5,0.3,-36.17,-0.36,60.2,62.1,57.7,1,1,2,4,10,1.1,0.9,265373,300151,35023,15.15,51.29,-7.3,0.001,0.2,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,32.5,WFC   210716P00032500,24430,2021-07-16,2880,0,0.06,0.07,0.05,2,4,3,1.7,4.2,1716,-75.9,274.6,2,32.51,2,3.3,31.2,0.4,-30.85,-0.47,53.7,55.1,52.9,2,2,3,3.6,10,1.5,1.3,255439,297454,30381,24.84,74.85,-11.29,0.001,0.143,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,35,WFC   210716P00035000,24431,2021-07-16,7412,26,0.1,0.11,0.1,3,4,3,-0.1,1.7,1644,-77.8,289.2,1,34.97,3,4.2,26,0.5,-25.53,-0.65,48.4,49.2,48.4,4,4,4,3.5,10,2.3,2.1,247869,295583,27209,42.99,116.15,-19,0.002,0.091,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,37.5,WFC   210716P00037500,24432,2021-07-16,6430,17,0.14,0.16,0.2,5,4,3,-7.3,-4.6,1685,-81.2,326.1,1,37.44,4,5,20.7,0.6,-20.21,-0.8,41.4,42.6,44.7,7,6,6,3.1,10,3.2,3,227486,286656,19765,71.54,166.54,-29.46,0.003,0.125,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,40,WFC   210716P00040000,24433,2021-07-16,54093,1614,0.25,0.26,0.26,9,4,3,-0.9,0.1,1419,-83,332.4,1,39.83,6,7.1,15.6,0.8,-14.89,-1.08,36.5,36.9,36.9,10,10,10,3,10,5.5,5.3,242957,294559,25284,127.13,258.63,-51.94,0.005,0.038,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,42.5,WFC   210716P00042500,24434,2021-07-16,26672,423,0.51,0.53,0.26,17,5,3,25.1,27,899,-82.4,285.7,2,42.08,8,12.1,10.9,1.4,-9.57,-1.55,33,33.5,26.4,13,18,19,3.5,10.43,10.6,10.4,309328,313050,71238,222.95,410.68,-101.04,0.011,0.038,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,45,WFC   210716P00045000,24435,2021-07-16,20669,540,1.11,1.12,0.48,32,5,3,57.4,58.2,536,-78.8,212.6,3,43.98,12,23.2,6.8,2.7,-4.26,-2.03,31.3,31.5,19.9,26,34,34,4.7,15.75,15.2,15,349625,318924,164671,332.19,576.89,-190.14,0.024,0.009,2021-06-04,6,29,42,2021-08-20,35
Wells Fargo and Company,0.9,1,4,"",34.3,Bank,47,27.1,WFC,P,47.5,WFC   210716P00047500,24436,2021-07-16,3770,170,2.17,2.22,1.42,52,5,3,63.6,67.9,376,-72.9,148.9,3,45.43,18,33,3.6,5,1.06,-2.14,30,30.8,18.3,56,54,54,6.7,20,18,23.1,357469,319201,195950,382.15,643.08,-311.04,0.036,0.023,2021-06-04,6,29,42,2021-08-20,35
Winnebago Industries Inc,0.7,2,3,"",53,Recreation,71.52,46.6,WGO,P,60,WGO   210716P00060000,24545,2021-07-16,6094,437,1,1.25,0.83,15,4,3,6.7,15.7,935,-63.3,143,3,59.13,14,16.2,17.7,1.9,-16.11,-3.55,52.2,56.6,49,15,16,18,7,10,14.2,14,211003,267786,108648,124.31,570.15,-138.78,0.014,0.2,2021-06-04,6,29,42,2021-08-20,35
Winnebago Industries Inc,0.7,2,3,"",53,Recreation,71.52,46.6,WGO,P,70,WGO   210716P00070000,24546,2021-07-16,7415,1,4.1,4.5,2.33,41,5,3,58.4,71.6,412,-52.5,87.7,3,66.05,24,54.6,8.1,6.4,-2.13,-5.66,50.3,54.5,31.8,42,45,45,11.4,17.88,32.3,32.1,337881,315638,273553,216.69,956.67,-399.49,0.057,0.089,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,7.5,WISH  210716C00007500,6115,2021-07-16,4136,591,1.65,1.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,10,WISH  210716C00010000,6116,2021-07-16,6745,1657,0.9,0.95,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,12.5,WISH  210716C00012500,6117,2021-07-16,3813,530,0.5,0.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,15,WISH  210716C00015000,6118,2021-07-16,6819,369,0.35,0.4,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,17.5,WISH  210716C00017500,6119,2021-07-16,3865,471,0.2,0.3,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,20,WISH  210716C00020000,6120,2021-07-16,8395,111,0.2,0.3,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,22.5,WISH  210716C00022500,6121,2021-07-16,3184,103,0.15,0.3,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,25,WISH  210716C00025000,6122,2021-07-16,4926,5,0.15,0.2,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,C,30,WISH  210716C00030000,6123,2021-07-16,3582,45,0.1,0.2,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,P,12.5,WISH  210716P00012500,6137,2021-07-16,5204,32,4.6,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,P,17.5,WISH  210716P00017500,6138,2021-07-16,2442,5,9.4,9.8,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
ContextLogic Inc,0,,9,"",,E-Commerce,8.3,0,WISH,P,25,WISH  210716P00025000,6139,2021-07-16,2864,26,16.7,17.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,999999,999999,999999,0,0,0,0,0,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,9,WKHS  210716C00009000,24583,2021-07-16,6636,80,4.65,4.9,4.43,83,5,3,17.2,35.4,508,23,-21.9,3,8.29,38,72.7,35.9,8.6,30.45,-2.05,143.2,165.5,122.2,81,77,74,43.5,20,27.6,179.7,303556,337330,104038,47.77,112.38,70.3,0.055,0.051,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,12,WKHS  210716C00012000,24584,2021-07-16,2771,664,2.92,3.05,2.35,66,5,3,32,39.4,568,30,-26.8,3,10.02,69,167.7,22.6,19.8,7.26,-2.81,142.6,150.5,108,58,56,56,33.4,20,76.7,112.8,309965,343069,84535,73.05,163.2,65.06,0.153,0.043,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,13,WKHS  210716C00013000,24585,2021-07-16,2674,1331,2.52,2.7,1.88,60,5,3,34.7,44.5,588,31.5,-27.8,3,10.42,80,205.3,19.5,24.8,-0.46,-3.01,144.4,154.9,107.2,50,50,50,31.8,19.54,99.9,99.7,317197,343786,81509,75.23,171.65,60.63,0.195,0.067,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,14,WKHS  210716C00014000,24586,2021-07-16,3454,878,2.15,2.34,1.5,54,5,3,33.8,43.8,624,33.4,-29,3,10.79,91,169.1,16.6,29.8,-8.19,-3.09,144.5,155.3,108,42,44,44,29.9,11.81,140.9,140.7,316268,343576,82538,77.11,176.15,56.34,0.166,0.081,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,15,WKHS  210716C00015000,24587,2021-07-16,8093,2406,1.99,2.16,1.23,50,5,3,39.5,48.2,635,33.4,-28.9,2,10.95,102,154.3,15.4,37,-15.92,-3.28,153.4,163,109.9,35,39,40,29.9,10,154,153.8,322106,344835,76193,73.49,177.19,51.97,0.154,0.079,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,16,WKHS  210716C00016000,24588,2021-07-16,2618,757,1.66,1.95,1.02,45,5,3,33.2,47.8,678,35,-30,3,11.28,114,124.9,12.8,41.8,-23.65,-3.26,150.1,166.6,112.7,29,34,36,28.6,10,128.5,128.3,321577,343400,83192,72.91,176.02,47.99,0.128,0.149,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,17,WKHS  210716C00017000,24589,2021-07-16,2498,442,1.55,1.82,0.86,42,5,3,35.6,49,696,34.9,-29.9,3,11.39,124,115.5,12,49.3,-31.38,-3.36,157.3,172.9,116,25,31,32,28.6,10,120,119.8,323017,343971,80515,69.08,173.87,44.62,0.12,0.148,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,18,WKHS  210716C00018000,24590,2021-07-16,2697,473,1.39,1.46,0.75,38,5,3,33.7,37.2,759,37.3,-31.2,3,11.55,138,102.2,10.7,55.8,-39.1,-3.2,160,164.1,119.7,21,28,28,26.8,10,107.6,107.4,306493,343551,82614,68.33,168.8,40.79,0.107,0.048,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,20,WKHS  210716C00020000,24591,2021-07-16,20606,2337,1.12,1.2,0.58,32,5,3,29.1,33.1,834,38.9,-32,3,11.82,160,80.4,8.7,69.2,-54.56,-3.08,164,169,127,16,22,23,25.7,10,86.8,86.6,299733,342208,87929,62.44,158.47,34.86,0.087,0.067,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,25,WKHS  210716C00025000,24592,2021-07-16,3041,336,0.74,0.83,0.34,22,5,3,24.9,29.7,963,40.8,-33,3,12.2,202,51.5,5.7,104.9,-93.2,-2.78,175.8,182.6,140.8,9,14,15,24.5,10,57.4,57.2,293782,340715,93335,48.6,132.78,24.87,0.057,0.108,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,C,30,WKHS  210716C00030000,24593,2021-07-16,5230,818,0.55,0.67,0.21,17,5,3,25.1,32.2,1024,40.8,-33.1,3,12.39,229,37.7,4.3,142.1,-131.84,-2.56,187.3,197.8,149.7,5,10,11,24.5,10,42.7,42.5,298141,340818,93006,38.85,114.04,19.34,0.043,0.179,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,P,6,WKHS  210716P00006000,24609,2021-07-16,4782,111,0.17,0.18,0.12,5,3,2,9.1,10.7,971,-29.2,42.5,3,5.84,13,26.5,55.2,3.1,-53.63,-0.82,159.7,162,146.3,6,8,8,23.5,10,13.3,13.1,34354,150918,247295,17.86,43.79,-9.27,0.013,0.056,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,P,7,WKHS  210716P00007000,24610,2021-07-16,4777,107,0.28,0.3,0.2,8,3,2,9.2,11.5,886,-28.4,40.6,3,6.73,19,37.1,48.3,4.4,-45.9,-1.12,151.6,154.8,138.8,10,12,12,24.7,10,21.8,21.6,35840,151140,249363,27.08,63.25,-14.94,0.022,0.067,2021-06-04,6,29,42,2021-08-20,35
Workhorse Group Inc,0,4,3,ev,99.2,Heavy Truck & Equip,12.94,109.4,WKHS,P,15,WKHS  210716P00015000,24611,2021-07-16,4826,262,3.9,4.05,3.25,51,3,3,33.4,41.1,338,-15.4,17.8,3,11.13,104,142.5,14.2,35.3,15.92,-3.06,146.7,155.1,109.9,65,61,61,56,20,71.3,150.7,118257,211455,310227,77.01,177.14,-124.4,0.142,0.037,2021-06-04,6,29,42,2021-08-20,35
